# spec: extract-format.md
# sha256: 1a7c7365e8b2366cb668aaea435afa12f8c9ecc1aaa33fe5807dd10788737daa
# generated: 2026-09-03 (re-stamped after rename; rows from the 2026-09-02 review)
subject	kind	status	claim	section	anchor
obb	constraint		The hook entry's `id` is matched by `tostring` of the mission-state number.	Tables	equals `tostring` of the same number, else null; in
obb	dependency		In the `getObjectsAtMapPoint` entry, `sizeOBB`, `center`, `boxMin` and `boxMax` are positional arrays.	Tables	that entry `sizeOBB`, `center`, `boxMin` and `boxMax` are positional
obb	definition		`w, d` are `sizeOBB[1], [2]` and `cx, cz` are `center[1], [2]`.	Tables	arrays, so `w, d` are `sizeOBB[1], [2]` and `cx, cz` are
scenery_models.json	dependency		`display_name`, `category` and `life` come from `getDesc()` and `getLife()` on the first instance seen.	Tables	`life` come from `getDesc()` and `getLife()` on the first instance seen;
type_bits	definition		`type_bits` is the sorted array of distinct `type` values seen.	Tables	`type_bits` is the sorted array of distinct `type` values seen (65536,
type_bits	dependency		`type` values 65536, 65537 and 131072 occur on Caucasus.	Tables	65537 and 131072 occur on Caucasus), the OBB medians and `radius` from
scenery_models.json	dependency		The OBB medians and `radius` come from `getObjectsAtMapPoint` over every instance that returned one, null when none did.	Tables	`getObjectsAtMapPoint` over every instance that returned one (null when
scenery_models.json	behavior		The extractor builds the catalogue while writing `scenery.jsonl` and writes it at the end of the scenery sweep.	Tables	builds it while writing `scenery.jsonl` and writes it at the end of the
scenery classification	dependency		`pack` classifies scenery from the catalogue per `core.md` "Scenery classification".	Tables	(`core.md`, "Scenery classification"), and it is small
scenery_models.json	constraint		The catalogue is about 130 rows on Caucasus, small enough to paste into a review.	Tables	enough (about 130 rows on Caucasus) to paste into a review.
pack validation	behavior		`pack` validates `format_version`.	Versioning and validation	`pack` validates: `format_version`; every listed tile exists with the
pack validation	behavior		`pack` checks every listed tile exists with the exact byte size and no tile file is unlisted.	Versioning and validation	exact byte size; no unlisted tile files; per-tile min/max match the
pack validation	behavior		`pack` checks per-tile min/max match the contents and every JSON file parses with the listed keys.	Versioning and validation	contents; every JSON file parses and has the keys above; `passes.hook.
pack validation	behavior		`pack` requires `passes.hook.complete` or `--allow-partial`.	Versioning and validation	complete` or `--allow-partial`. It reports each failure with the path
pack validation	behavior		`pack` reports each validation failure with the path and stops.	Versioning and validation	and stops. A `dcsterrain check-extract <dir>` subcommand runs the same
check-extract	interface		`dcsterrain check-extract <dir>` runs the same validation without packing.	Versioning and validation	validation without packing, so a user can confirm an extraction on the
check-extract	goal		A user can confirm an extraction on the Windows machine before moving it.	Versioning and validation	Windows machine before moving it.
synthetic theatre generator	dependency		The synthetic theatre generator in `core.md` writes a directory in this format.	Test contract	The synthetic theatre generator (`core.md`) writes a
stub harness	dependency		The stub-harness run of the extractor writes a directory from the same closed-form terrain.	Test contract	(`extractor-hook.md`) writes one from the same closed-form terrain.
contract test	constraint		Both directories are read by the same `pack` and a test asserts they are sample-for-sample identical.	Test contract	Both are read by the same `pack`, and a test asserts the two directories
contract test	definition		That identity test is the cross-language contract test.	Test contract	are sample-for-sample identical. That is the cross-language contract
fill cell	definition		A cell is fill when the unrounded returns of all three hook calls equal the fill triple.	Tile binary layout	A cell is fill when the unrounded returns of all three hook calls equal
fill cell	constraint		The extractor tests fill before encoding because after rounding the Caucasus fill height 5.000005 equals real 5 m land.	Tile binary layout	before encoding, because after `floor(h + 0.5)` the Caucasus fill
fill cell	behavior		A fill cell is written as `nodata` in `height` and `water`.	Tile binary layout	as `nodata` in `height` and `water`. The seabed return is read for the
fill cell	nongoal		The seabed return is read for the fill test only; no layer stores it, since no query reads depth.	Tile binary layout	test only; no layer stores it, since no query reads depth. A tile that
fill tile omission	behavior		A tile that is entirely fill is omitted.	Tile binary layout	is entirely fill is omitted.
authored_bounds_source	definition		The manifest records `authored_bounds_source`, `"config"` in the example.	manifest.json	"authored_bounds_source": "config",
payload_size	dependency		The `.surface5` and `.scn5` payload sizes in the example (43964216 and 11888248) are smaller than the file sizes; the `.rn4` payload size equals its file size.	manifest.json	"payload_size": 203468160, "head_sha256"
tiles.jsonl	definition		The extract root contains `tiles.jsonl`, an append-only tile journal.	Directory layout	  tiles.jsonl              (append-only tile journal)
timing_ms	definition		The example `timing_ms` records presweep 58000, height 71020, water 98400 and roads 612000 ms.	manifest.json	"height": 71020, "water": 98400, "roads": 612000 },
authored cell	definition		A cell is authored when a 2 km line from its centre sampled at 10 m has at least 60 samples whose second difference of `GetHeight` is non-zero.	manifest.json	authored when a 2 km line from its centre sampled at 10 m has at
authored cell	definition		A cell is also authored when `getClosestPointOnRoads("roads", ...)` snaps within 5 km.	manifest.json	or `getClosestPointOnRoads("roads", ...)` snaps within 5 km
authored cell	dependency		The authored-cell test is documented in `design-and-facts.md`, "Geometry facts".	manifest.json	(`design-and-facts.md`, "Geometry facts"). `config.json.presweep`
config.json.presweep	definition		`config.json.presweep` records `cell_km`, `breakpoint_min`, `road_max_m` and the counts of authored and total cells.	manifest.json	records `cell_km`, `breakpoint_min`, `road_max_m`, the counts of
config.json.presweep	definition		`config.json.presweep` records the authored cells as a bitmask row by row in base64.	manifest.json	authored and total cells, and the authored cells as a bitmask row by
tiles.jsonl	behavior		When the journal holds lines the manifest lacks, `pack` and `check-extract` take the union and report the count.	manifest.json	holds lines the manifest lacks, `pack` and `check-extract` take the
tiles.jsonl	constraint		A journal line for a file that does not exist, or a file with no line, is an error.	manifest.json	or a file with no line, is an error. Resume reads the journal, so an
tiles.jsonl	behavior		Resume reads the journal, so an interrupted run loses at most the tile being written.	manifest.json	interrupted run loses at most the tile being written.
water layer	dependency		`land`, `sea`, `lake` and `river` are the only `water` strings seen: 60 000 samples on Caucasus, 40 000 on Cold War Germany.	Tile binary layout	`lake` and `river` are the only strings seen (60 000 samples on
